team_id,team,conference,games,wins,losses,win_pct,avg_margin,ppg_for,ppg_against,pyth_win_pct,luck_overperformance,close_share_5,close_win_pct_5,close_games_5,close_wins_5,close_losses_5,adj_em
2681,Wagner Seahawks,Northeast Conference,24.0,9.0,15.0,0.375,-1.25,71.91666666666667,73.16666666666667,0.4506197717550799,-0.07561977175507989,0.375,0.4444444444444444,9.0,4.0,5.0,-1.25
399,UAlbany Great Danes,America East Conference,26.0,9.0,17.0,0.34615384615384615,-1.4230769230769231,72.5,73.92307692307692,0.4443459084478728,-0.09819206229402666,0.19230769230769232,0.4,5.0,2.0,3.0,-1.4230769230769231
269,Marquette Golden Eagles,Big East Conference,26.0,9.0,17.0,0.34615384615384615,-1.7307692307692308,75.96153846153847,77.6923076923077,0.4355886978752533,-0.08943485172140714,0.3076923076923077,0.375,8.0,3.0,5.0,-1.7307692307692308
221,Pittsburgh Panthers,Atlantic Coast Conference,26.0,9.0,17.0,0.34615384615384615,-1.8461538461538463,69.92307692307692,71.76923076923077,0.4256329671215746,-0.07947912096772847,0.15384615384615385,0.5,4.0,2.0,2.0,-1.8461538461538463
103,Boston College Eagles,Atlantic Coast Conference,25.0,9.0,16.0,0.36,-1.88,67.44,69.32,0.42160352011340774,-0.06160352011340775,0.32,0.375,8.0,3.0,5.0,-1.88
2199,Eastern Michigan Eagles,Mid-American Conference,26.0,9.0,17.0,0.34615384615384615,-2.230769230769231,71.15384615384616,73.38461538461539,0.4121694341617722,-0.06601558800792606,0.23076923076923078,0.0,6.0,0.0,6.0,-2.230769230769231
2483,Oregon Ducks,Big Ten Conference,25.0,9.0,16.0,0.36,-2.64,72.24,74.88,0.3982484453337083,-0.0382484453337083,0.2,0.4,5.0,2.0,3.0,-2.64
331,Eastern Washington Eagles,Big Sky Conference,26.0,9.0,17.0,0.34615384615384615,-3.0384615384615383,77.07692307692308,80.11538461538461,0.3906369167063813,-0.04448307055253514,0.34615384615384615,0.2222222222222222,9.0,2.0,7.0,-3.0384615384615383
254,Utah Utes,Big 12 Conference,25.0,9.0,16.0,0.36,-3.16,76.36,79.52,0.3854876239724951,-0.0254876239724951,0.24,0.5,6.0,3.0,3.0,-3.16
16,Sacramento State Hornets,Big Sky Conference,25.0,9.0,16.0,0.36,-3.44,78.88,82.32,0.3796831317730451,-0.019683131773045093,0.28,0.42857142857142855,7.0,3.0,4.0,-3.44
284,Stonehill Skyhawks,Northeast Conference,27.0,9.0,18.0,0.3333333333333333,-3.5555555555555554,65.03703703703704,68.5925925925926,0.351576234272018,-0.018242900938684692,0.3333333333333333,0.5555555555555556,9.0,5.0,4.0,-3.5555555555555554
2428,North Carolina Central Eagles,Mid-Eastern Athletic Conference,23.0,9.0,14.0,0.391304347826087,-3.5652173913043477,72.17391304347827,75.73913043478261,0.36482397813016454,0.026480369695922434,0.21739130434782608,0.4,5.0,2.0,3.0,-3.5652173913043477
2711,Western Michigan Broncos,Mid-American Conference,25.0,9.0,16.0,0.36,-4.48,74.84,79.32,0.3388138167602993,0.021186183239700673,0.2,0.2,5.0,1.0,4.0,-4.48
48,Delaware Blue Hens,Conference USA,25.0,9.0,16.0,0.36,-4.96,66.88,71.84,0.305185156485759,0.054814843514240985,0.24,0.3333333333333333,6.0,2.0,4.0,-4.96
107,Holy Cross Crusaders,Patriot League,27.0,9.0,18.0,0.3333333333333333,-5.407407407407407,67.51851851851852,72.92592592592592,0.291938767718069,0.041394565615264334,0.18518518518518517,0.2,5.0,1.0,4.0,-5.407407407407407
151,East Carolina Pirates,American Conference,25.0,9.0,16.0,0.36,-6.08,70.28,76.36,0.27804597965115274,0.08195402034884725,0.32,0.625,8.0,5.0,3.0,-6.08
2643,The Citadel Bulldogs,Southern Conference,27.0,9.0,18.0,0.3333333333333333,-7.037037037037037,69.14814814814815,76.18518518518519,0.24702712051417963,0.08630621281915368,0.18518518518518517,0.6,5.0,3.0,2.0,-7.037037037037037
56,Stetson Hatters,ASUN Conference,27.0,9.0,18.0,0.3333333333333333,-7.814814814814815,72.74074074074075,80.55555555555556,0.23621882499862135,0.09711450833471197,0.25925925925925924,0.42857142857142855,7.0,3.0,4.0,-7.814814814814815
225,Brown Bears,Ivy League,23.0,8.0,15.0,0.34782608695652173,1.9130434782608696,70.30434782608695,68.3913043478261,0.5786567141136552,-0.23083062715713343,0.17391304347826086,0.5,4.0,2.0,2.0,1.9130434782608696
299,Long Beach State Beach,Big West Conference,26.0,8.0,18.0,0.3076923076923077,-2.8461538461538463,74.15384615384616,77.0,0.39337914699566984,-0.08568683930336213,0.2692307692307692,0.2857142857142857,7.0,2.0,5.0,-2.8461538461538463
163,Princeton Tigers,Ivy League,25.0,8.0,17.0,0.32,-3.32,69.08,72.4,0.3682289835226557,-0.0482289835226557,0.4,0.1,10.0,1.0,9.0,-3.32
2117,Central Michigan Chippewas,Mid-American Conference,25.0,8.0,17.0,0.32,-3.36,73.96,77.32,0.3749767441530273,-0.05497674415302728,0.28,0.2857142857142857,7.0,2.0,5.0,-3.36
2050,Ball State Cardinals,Mid-American Conference,25.0,8.0,17.0,0.32,-3.68,66.36,70.04,0.3496271565427813,-0.029627156542781308,0.24,0.6666666666666666,6.0,4.0,2.0,-3.68
160,New Hampshire Wildcats,America East Conference,24.0,8.0,16.0,0.3333333333333333,-4.25,70.04166666666667,74.29166666666667,0.3368312161273163,-0.003497882793982998,0.25,0.3333333333333333,6.0,2.0,4.0,-4.25
2459,Northern Illinois Huskies,Mid-American Conference,24.0,8.0,16.0,0.3333333333333333,-5.458333333333333,71.04166666666667,76.5,0.29916481839358033,0.03416851493975298,0.25,0.5,6.0,3.0,3.0,-5.458333333333333
322,Lafayette Leopards,Patriot League,27.0,8.0,19.0,0.2962962962962963,-5.555555555555555,68.33333333333333,73.88888888888889,0.2892776512100869,0.007018645086209363,0.25925925925925924,0.42857142857142855,7.0,3.0,4.0,-5.555555555555555
27,UC Riverside Highlanders,Big West Conference,27.0,8.0,19.0,0.2962962962962963,-6.0,71.85185185185185,77.85185185185185,0.2844864436374674,0.01180985265882889,0.18518518518518517,0.4,5.0,2.0,3.0,-6.0
2379,Maryland Eastern Shore Hawks,Mid-Eastern Athletic Conference,26.0,8.0,18.0,0.3076923076923077,-7.5,63.65384615384615,71.15384615384616,0.2173931073234266,0.09029920036888112,0.2692307692307692,0.42857142857142855,7.0,3.0,4.0,-7.5
2803,Bryant Bulldogs,America East Conference,26.0,8.0,18.0,0.3076923076923077,-7.846153846153846,64.46153846153847,72.3076923076923,0.21066686485736763,0.09702544283494008,0.19230769230769232,0.4,5.0,2.0,3.0,-7.846153846153846
2453,North Alabama Lions,ASUN Conference,25.0,8.0,17.0,0.32,-7.96,70.36,78.32,0.22573579459532017,0.09426420540467983,0.2,0.6,5.0,3.0,2.0,-7.96
2934,Cal State Bakersfield Roadrunners,Big West Conference,26.0,8.0,18.0,0.3076923076923077,-7.961538461538462,72.11538461538461,80.07692307692308,0.23071406919555895,0.07697823849674876,0.19230769230769232,0.8,5.0,4.0,1.0,-7.961538461538462
2099,Canisius Golden Griffins,Metro Atlantic Athletic Conference,27.0,8.0,19.0,0.2962962962962963,-8.11111111111111,63.03703703703704,71.14814814814815,0.19909163928063486,0.09720465701566142,0.2962962962962963,0.5,8.0,4.0,4.0,-8.11111111111111
2083,Bucknell Bison,Patriot League,27.0,8.0,19.0,0.2962962962962963,-9.814814814814815,67.22222222222223,77.03703703703704,0.17260907948909945,0.12368721680719683,0.25925925925925924,0.2857142857142857,7.0,2.0,5.0,-9.814814814814815
85,IU Indianapolis Jaguars,Horizon League,28.0,7.0,21.0,0.25,-4.071428571428571,84.0,88.07142857142857,0.36718534923492724,-0.11718534923492724,0.2857142857142857,0.25,8.0,2.0,6.0,-4.071428571428571
2325,La Salle Explorers,Atlantic 10 Conference,25.0,7.0,18.0,0.28,-6.88,65.76,72.64,0.2415325182770485,0.03846748172295153,0.24,0.5,6.0,3.0,3.0,-6.88
315,Niagara Purple Eagles,Metro Atlantic Athletic Conference,26.0,7.0,19.0,0.2692307692307692,-7.615384615384615,63.34615384615385,70.96153846153847,0.21323680436118794,0.055993964869581275,0.3076923076923077,0.375,8.0,3.0,5.0,-7.615384615384615
111,Northeastern Huskies,Coastal Athletic Association,24.0,6.0,18.0,0.25,-6.25,75.125,81.375,0.2851577937908137,-0.035157793790813685,0.16666666666666666,0.25,4.0,1.0,3.0,-6.25
311,Maine Black Bears,America East Conference,27.0,6.0,21.0,0.2222222222222222,-6.777777777777778,62.55555555555556,69.33333333333333,0.23451079132355995,-0.012288569101337743,0.25925925925925924,0.2857142857142857,7.0,2.0,5.0,-6.777777777777778
2678,VMI Keydets,Southern Conference,27.0,6.0,21.0,0.2222222222222222,-7.111111111111111,72.4074074074074,79.51851851851852,0.2540106283805917,-0.031788406158369475,0.07407407407407407,0.5,2.0,1.0,1.0,-7.111111111111111
23,San José State Spartans,Mountain West Conference,25.0,6.0,19.0,0.24,-7.2,70.16,77.36,0.24537148169192152,-0.005371481691921531,0.08,0.0,2.0,0.0,2.0,-7.2
339,Evansville Purple Aces,Missouri Valley Conference,26.0,6.0,20.0,0.23076923076923078,-7.576923076923077,67.38461538461539,74.96153846153847,0.2269837007326419,0.00378553003658888,0.3076923076923077,0.25,8.0,2.0,6.0,-7.576923076923077
2454,North Florida Ospreys,ASUN Conference,27.0,6.0,21.0,0.2222222222222222,-8.962962962962964,80.66666666666667,89.62962962962963,0.2294099521661436,-0.007187729943921389,0.1111111111111111,0.6666666666666666,3.0,2.0,1.0,-8.962962962962964
2169,Delaware State Hornets,Mid-Eastern Athletic Conference,24.0,6.0,18.0,0.25,-9.458333333333334,61.041666666666664,70.5,0.1602129856205821,0.08978701437941791,0.2916666666666667,0.42857142857142855,7.0,3.0,4.0,-9.458333333333334
2598,Saint Francis Red Flash,Northeast Conference,26.0,6.0,20.0,0.23076923076923078,-9.923076923076923,71.42307692307692,81.34615384615384,0.18301328376119372,0.047755947008037064,0.23076923076923078,0.5,6.0,3.0,3.0,-9.923076923076923
2350,Loyola Chicago Ramblers,Atlantic 10 Conference,26.0,6.0,20.0,0.23076923076923078,-10.653846153846153,67.23076923076923,77.88461538461539,0.15556286477556333,0.07520636599366745,0.23076923076923078,0.6666666666666666,6.0,4.0,2.0,-10.653846153846153
2130,Chicago State Cougars,Northeast Conference,27.0,6.0,21.0,0.2222222222222222,-11.37037037037037,66.07407407407408,77.44444444444444,0.1387130345870672,0.083509187635155,0.18518518518518517,0.4,5.0,2.0,3.0,-11.37037037037037
2569,South Carolina State Bulldogs,Mid-Eastern Athletic Conference,23.0,6.0,17.0,0.2608695652173913,-15.434782608695652,65.3913043478261,80.82608695652173,0.08039660343598194,0.18047296178140937,0.17391304347826086,0.5,4.0,2.0,2.0,-15.434782608695652
88,Southern Indiana Screaming Eagles,Ohio Valley Conference,26.0,5.0,21.0,0.19230769230769232,-5.3076923076923075,68.5,73.8076923076923,0.29770803875217544,-0.10540034644448312,0.19230769230769232,0.0,5.0,0.0,5.0,-5.3076923076923075
2066,Binghamton Bearcats,America East Conference,27.0,5.0,22.0,0.18518518518518517,-8.296296296296296,66.96296296296296,75.25925925925925,0.20698569448871082,-0.021800509303525645,0.14814814814814814,0.25,4.0,1.0,3.0,-8.296296296296296
2710,Western Illinois Leathernecks,Ohio Valley Conference,27.0,5.0,22.0,0.18518518518518517,-11.074074074074074,65.4074074074074,76.48148148148148,0.14200318156093836,0.04318200362424682,0.25925925925925924,0.14285714285714285,7.0,1.0,6.0,-11.074074074074074
2636,UTSA Roadrunners,American Conference,25.0,5.0,20.0,0.2,-11.08,69.56,80.64,0.15449676712102633,0.045503232878973676,0.08,0.5,2.0,1.0,1.0,-11.08
2154,Coppin State Eagles,Mid-Eastern Athletic Conference,26.0,5.0,21.0,0.19230769230769232,-16.884615384615383,65.26923076923077,82.15384615384616,0.06624594951364104,0.12606174279405127,0.19230769230769232,0.6,5.0,3.0,2.0,-16.884615384615383
2520,Rider Broncs,Metro Atlantic Athletic Conference,25.0,3.0,22.0,0.12,-13.04,63.52,76.56,0.10458574568356735,0.015414254316432646,0.24,0.3333333333333333,6.0,2.0,4.0,-13.04
2005,Air Force Falcons,Mountain West Conference,25.0,3.0,22.0,0.12,-17.56,61.44,79.0,0.05260286493824332,0.06739713506175668,0.12,0.3333333333333333,3.0,1.0,2.0,-17.56
2241,Gardner-Webb Runnin' Bulldogs,Big South Conference,27.0,3.0,24.0,0.1111111111111111,-19.037037037037038,68.74074074074075,87.77777777777777,0.05671323719387953,0.054397873917231575,0.07407407407407407,0.5,2.0,1.0,1.0,-19.037037037037038
